ID,Name,District,Address,Contact,Homepage,Upvote,Main Entrance Access Road,Handicap Parking,Main Entrance Slope Way,Disabled Escalator,Disabled Toilet,Disabled Lodging Facility,Disabled Seat,Disabled Ticket Office,Service for the visually-impaired,Service for the hearing-impaired,Information Service,Wheelchair Rental
5224,Mercure Seoul Ambassador Gangnam Sodowe,Gangnam-gu,"10, Teheran-ro 25-gil, Gangnam-gu, Seoul",02-2050-6000,http://mercureseoul.com/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5054,Avichon Motel,Jongno-gu,"7, Supyo-ro 26-gil, Jongno-gu, Seoul",02-3675-2112,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
4952,Mirage,Jungnang-gu,"16, Mangwoo-ro 52-gil, Jungnang-gu, Seoul",02-438-3001,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
4955,Rodeo Motel,Seongbuk-gu,"7-4, Dongsomun-ro 23-gil, Seongbuk-gu, Seoul",02-929-1762,http://cafe.daum.net/rodeohotel,0,Y,N,N,N,N,N,N,N,N,N,N,N
4985,Cello Motel,Geumcheon-gu,"5 Digital-ro 11-gil, Geumcheon-gu, Seoul",02-865-7878,,0,N,N,Y,N,N,N,N,N,N,N,N,N
5149,Hotel Major,Gangnam-gu,"35, Seolleung-ro 92-gil, Gangnam-gu, Seoul",02-3454-0231,http://blog.naver.com/majorhotel,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5231,Ramada Seoul Hotel,Gangnam-gu,"410 Bongeunsa-ro, Gangnam-gu, Seoul",02-6202-2000,http://www.ramadaseoul.co.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5247,COEX InterContinental Seoul,Gangnam-gu,"524, Bongeunsa-ro, Gangnam-gu, Seoul",02-3452-2500,http://www.iccoex.com/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5142,Pharaoh Motel,Gwanak-gu,"31, Bongcheon-ro 12-gil, Gwanak-gu, Seoul",02-872-3191,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5222,Lexington Hotel,Yeongdeungpo-gu,"16, Gukhoe-daero 76-gil, Yeongdeungpo-gu, Seoul",02-6670-7000,http://www.thelexington.co.kr/kor/index.asp,0,Y,N,Y,Y,N,N,N,N,N,N,N,N
5964,W Seoul Walkerhill,Gwangjin-gu,"177 Walkerhill-ro, Gwangjin-gu, Seoul (Gwangjang-dong)",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
5039,Sheel Motel (formerly Perion),Songpa-gu,"7, Wiryeseong-daero 2-gil, Songpa-gu, Seoul",02-2420-1344,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5103,Utopia,Jongno-gu,"10, Jongro 35-gil, Jongno-gu, Seoul",02-747-8869,,0,N,N,Y,N,N,N,N,N,N,N,N,N
5115,Hotel Regent,Dobong-gu,"29 Madero 11-gil, Dobong-gu, Seoul",02-992-1455,,0,Y,N,N,N,N,N,N,N,N,N,N,N
5056,Alliance Motel,Jongno-gu,"15, Supyo-ro 22-gil, Jongno-gu, Seoul",02-742-2211,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5059,Sky Motel,Jongno-gu,"5, Supyo-ro 22-gil, Jongno-gu, Seoul",02-765-9521,,0,Y,N,N,N,N,N,N,N,N,N,N,N
5074,Hotel Ichae,Seodaemun-gu,"27-11, Yeonsero 2-gil, Seodaemun-gu, Seoul",02-365-0801,http://www.hotelechae.co.kr/,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5178,Seogyo-dong Tourist Hotel,Mapo-gu,"112, Yanghwa-ro, Mapo-gu, Seoul",,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4981,Theme Motel,Guro-gu,"11, Gyeongin-ro 22-gil, Guro-gu, Seoul",02-2616-9479,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
5199,Hotel Voll,Gangseo-gu,"30, Gangseo-ro 5-na-gil, Gangseo-gu, Seoul",,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5258,Itaewon IP Hotel,Yongsan-gu,"221, Itaewon-ro, Yongsan-gu, Seoul",02-3702-8000,http://www.ipboutiquehotel.com/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
5060,T Motel,Jongno-gu,"20, Supyo-ro 22-gil, Jongno-gu, Seoul",,,0,Y,N,N,N,N,N,N,N,N,N,N,N
5045,Capele Hotel,Gangdong-gu,"14, Cheonho-daero 175-gil, Gangdong-gu, Seoul",02-477-3755,,0,Y,N,N,N,N,N,N,N,N,N,N,N
5027,Hotel A-NA,Gangnam-gu,"41, Eonju-ro 87-gil, Gangnam-gu, Seoul",02-508-8366,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5036,Ciesta Hotel,Songpa-gu,"11-16, Ogeum-ro 11-gil, Songpa-gu, Seoul",02-420-3652,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5069,Sejong Hotel,Jung-gu,"24, Dongho-ro, Jung-gu, Seoul",02-773-6000,http://www.sejong.co.kr/,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
5219,Pacific Hotel,Jung-gu,"2, Toegye-ro 20-gil, Jung-gu, Seoul",02-777-7811,http://www.thepacifichotel.co.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5008,Violin Motel,Gwanak-gu,"31, Nambusunhwan-ro 220-gil, Gwanak-gu, Seoul",02-885-4331,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5183,Tobein Tourist Hotel,Gangdong-gu,"75, Cheonjung-ro 42-gil, Gangdong-gu, Seoul",02-470-2851,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5037,Sol Motel,Songpa-gu,"55-16, Ogeum-ro 11-gil, Songpa-gu, Seoul",02-420-2400,http://www.solhotel.co.kr/,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5053,Sunbe Hotel,Jongno-gu,"26 Insadong 7-gil, Jongno-gu, Seoul",02-730-3451,http://www.hotelsunbee.com/,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5223,Diaman Hotel,Gangseo-gu,"190, Nambusunhwan-ro, Gangseo-gu, Seoul",02-2666-0157,http://www.hoteldiamant.co.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5244,Hotel Prima,Gangnam-gu,"536 Dosan-daero, Gangnam-gu, Seoul",02-6006-9114,http://www.prima.co.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5202,Provista,Seocho-gu,"338 Seocho-daero, Seocho-gu, Seoul",02-597-1140,http://www.provista.co.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5614,Seoul Palace Hotel,Seocho-gu,"160, Sapyeong-daero, Banpo-dong, Seocho-gu, Seocho-gu, Seoul",,,0,Y,N,Y,N,N,Y,N,N,N,N,N,N
5079,Benhur Hotel,Yeongdeungpo-gu,"7, Gukhoe-daero 72-gil, Yeongdeungpo-gu, Seoul",02-783-1666,,0,Y,Y,Y,Y,N,Y,N,N,N,N,N,N
5064,Eames House,Jongno-gu,"24, Yulgok-ro 10-gil, Jongno-gu, Seoul",02-747-3332,http://www.seoulbusinesshotel.com/,0,Y,N,N,N,N,N,N,N,N,N,N,N
5135,Seorimjang Motel,Yeongdeungpo-gu,"3, Dangsan-ro 33-gil, Yeongdeungpo-gu, Seoul",02-2677-3982,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5075,Bobo Hotel,Mapo-gu,"94, Yanghwa-ro, Mapo-gu, Seoul",02-324-0021,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
4977,Dreamtel Hotel,Gangseo-gu,"66, Gonghang-daero 46-gil, Gangseo-gu, Seoul",02-2601-1259,,0,Y,N,N,N,N,N,N,N,N,N,N,N
4953,Renaissance,Seongbuk-gu,"39, Dongsomun-ro 20na-gil, Seongbuk-gu, Seoul",02-921-2080,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
5881,Prime In Seoul Hotel (Formerly Seoul Leisure Tourist Hotel),Eunpyeong-gu,"302-13, Bulgwang-dong, Eunpyeong-gu, Seoul",,,0,Y,N,N,Y,N,N,N,N,N,N,N,N
6005,Techno Mart,Gwangjin-gu,"85, Gwangnaru-ro 56-gil, Gwangjin-gu, Seoul (Guui-dong)",,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
5598,Lifestyle hotel,Yeongdeungpo-gu,"121-5, Yeongdeungpo-dong 1-ga, Yeongdeungpo-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4951,May Tourist Hotel,Jungnang-gu,"28, Mangwoo-ro 52-gil, Jungnang-gu, Seoul",02-493-1100,,0,N,N,Y,N,N,N,N,N,N,N,N,N
5153,Manhattan Hotels,Gangnam-gu,"25 Eonju-ro 89-gil, Gangnam-gu, Seoul",02-555-2981,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
4954,Cinema Hotel,Seongbuk-gu,"11 Arirang-ro 2-gil, Seongbuk-gu, Seoul",02-927-3366,,0,N,Y,Y,N,N,N,N,N,N,N,N,N
4958,Hotel Versailles,Dobong-gu,"35 Madero 11-gil, Dobong-gu, Seoul",02-998-9092,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
4964,Orange County,Seodaemun-gu,"49, Yeonsero 2-gil, Seodaemun-gu, Seoul",02-313-8718,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5066,Palace Hotel,Jongno-gu,"164, Yulgok-ro, Jongno-gu, Seoul",02-741-3831,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5145,NINETH Hotel,Seocho-gu,"51, Banpo-daero 14-gil, Seocho-gu, Seoul",02-3473-0789,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5073,Newcastle Motel,Gangbuk-gu,"1, Nohae-ro 8-gil, Gangbuk-gu, Seoul",02-903-2708,,0,Y,N,N,N,N,N,N,N,N,N,N,N
5084,IMI Hotel,Gangnam-gu,"11, Teheran-ro 79-gil, Gangnam-gu, Seoul",02-3453-4303,http://www.imihotel.co.kr/,5,Y,N,Y,N,N,N,N,N,N,N,N,N
5088,Lexy Hotel,Gangnam-gu,"13-11 Teheran-ro 37-gil, Gangnam-gu, Seoul",02-554-5559,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5099,Nunu Motel,Jongno-gu,"6, Supyo-ro 22-gil, Jongno-gu, Seoul",02-766-2121,,0,Y,N,N,N,N,N,N,N,N,N,N,N
5151,M.BIZ Hotel,Gangnam-gu,"12, Teheran-ro 77-gil, Gangnam-gu, Seoul",02-539-1722,,4,Y,N,N,N,N,N,N,N,N,N,N,N
5165,Raja Hotel,Songpa-gu,"11-21, Ogeum-ro 11-gil, Songpa-gu, Seoul",02-412-5001,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5197,Nostalgia Hotel,Gangseo-gu,"354-3, Hwagok-ro, Gangseo-gu, Seoul",02-2691-0075,,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
4989,Kobos Hotel,Yeongdeungpo-gu,"9, Gukhoe-daero 72-gil, Yeongdeungpo-gu, Seoul",02-782-9092,http://www.koboshotel.com/,0,Y,N,Y,N,N,N,N,N,N,N,N,N
4997,Movie Hotel,Yeongdeungpo-gu,"9, Yeongjung-ro 4-gil, Yeongdeungpo-gu, Seoul",02-2678-4641,http://www.younghwahotel.kr/,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5002,Metro 21,Gwanak-gu,"7 Seungbang 2-gil, Gwanak-gu, Seoul",070-4210-1168,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5006,SHOW Motel,Gwanak-gu,"30, Sillim-ro 66-gil, Gwanak-gu, Seoul",02-882-9015,,1,Y,N,Y,N,N,N,N,N,N,N,N,N
5205,Palace Hotel,Seocho-gu,"160, Sapyeong-daero, Seocho-gu, Seoul",02-532-5000,http://www.seoulpalace.co.kr/kor,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5261,Nox Hotel,Gangnam-gu,"13-13 Teheran-ro 37-gil, Gangnam-gu, Seoul",02-3454-1888,http://www.noxhotel.com/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5256,Gaya Hotel,Yongsan-gu,"253 Hangang-daero, Yongsan-gu, Seoul",02-798-5102,http://www.kayahotel.net/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
5999,Best Western Hotel Niagara,Gangseo-gu,"259-2 Yeomchang-dong, Gangseo-gu, Seoul",,,0,Y,Y,Y,Y,N,Y,N,N,N,N,N,N
5617,Hotel Vision,Seongdong-gu,"2, Doseon-dong, Seongdong-gu, Seoul",,,0,N,Y,N,N,N,N,N,N,N,N,N,N
5950,Culture Station Seoul 284 (formerly Seoul Station),Jung-gu,"1 Tongil-ro, Jung-gu, Seoul (122-28, Bongnae-dong 2-ga)",,,0,Y,N,Y,Y,N,N,N,N,N,N,N,N
5190,Korea Tourist Hotel,Gangdong-gu,"121, Seongan-ro, Gangdong-gu, Seoul",02-487-7997,,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
4962,Xi'an Motel,Eunpyeong-gu,"169 Jinheung-ro, Eunpyeong-gu, Seoul",02-356-7615,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5086,Hotel Cats,Jongno-gu,"9-1, Supyo-ro 26-gil, Jongno-gu, Seoul",02-764-1233,[null 아닌 공백],0,N,N,Y,N,N,N,N,N,N,N,N,N
5148,Sky Hotel,Gangnam-gu,"25 Eonju-ro 89-gil, Gangnam-gu, Seoul",,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5171,Greece (formerly Sky),Songpa-gu,"63-11, Ogeum-ro 11-gil, Songpa-gu, Seoul",02-2416-1610,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5163,Ceylon Hotel,Songpa-gu,"11-11 Ogeum-ro 11-gil, Songpa-gu, Seoul",02-423-0510,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5240,Amorex Tourist Hotel,Seongdong-gu,"19, Wangsimni-ro 20-gil, Seongdong-gu, Seoul",02-2292-7634,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5194,New Regent Hotel,Gangseo-gu,"342, Hwagok-ro, Gangseo-gu, Seoul",02-2605-2525,,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
5007,Bobos Motel,Gwanak-gu,"8, Gwanak-ro 13-gil, Gwanak-gu, Seoul",02-871-2332,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5209,Ramada Seoul Dongdaemun,Jung-gu,"354, Dongho-ro, Jung-gu, Seoul",02-2276-3500,http://www.ramadadm.com/main/main.php,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4950,nobless,Dongdaemun-gu,"48, Janghan-ro 2-gil, Dongdaemun-gu, Seoul",02-2248-9100,http://www.ihotelnoblesse.com/,0,Y,N,Y,N,N,N,N,N,N,N,N,N
4961,cs motel,Eunpyeong-gu,"183 Jinheung-ro, Eunpyeong-gu, Seoul",,,0,Y,N,N,N,N,N,N,N,N,N,N,N
5109,Veeve Hotel,Dongdaemun-gu,"84, Janghan-ro, Dongdaemun-gu, Seoul",,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5120,Yuyang Hotel,Mapo-gu,"67, Jandari-ro, Mapo-gu, Seoul",02-334-2404,,0,N,N,Y,N,N,N,N,N,N,N,N,N
5127,Hotel theme,Gangseo-gu,"176-16, Hwagok-ro, Gangseo-gu, Seoul",02-2695-6233,,0,Y,N,N,N,N,N,N,N,N,N,N,N
5090,Capital Hotel,Yongsan-gu,"23, Jangmun-ro, Yongsan-gu, Seoul",02-6399-2000,http://www.hotelcapital.co.kr/,0,Y,N,N,N,N,N,N,N,N,N,N,N
5092,Lex Motel,Gangdong-gu,"68, Cheonjung-ro 42-gil, Gangdong-gu, Seoul",,,0,N,N,N,N,N,N,N,N,N,N,N,N
5094,Cube Hotel,Jongno-gu,"388-7, Samil-daero, Jongno-gu, Seoul",02-2268-2959,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5083,Jasmine,Seocho-gu,"59, Hyoryeong-ro 55-gil, Seocho-gu, Seoul",02-523-1766,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5095,Mong Hotel,Jongno-gu,"28, Jongno 16-gil, Jongno-gu, Seoul",02-2267-4190,http://www.hotelmong.com/,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5097,Hotel Star,Jongno-gu,"29, Donhwamun-ro 9-gil, Jongno-gu, Seoul",02-743-2266,http://www.hotelstar.co.kr/,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5229,Best Western Premier Gangnam Tourist Hotel,Gangnam-gu,"139, Bongeunsa-ro, Gangnam-gu, Seoul",02-6474-2000,http://www.bestwesterngangnam.com/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5057,Amare Hotel,Jongno-gu,"7, Supyo-ro 22-gil, Jongno-gu, Seoul",02-747-0566,http://amarehotel.co.kr/,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5080,Film Oscar Motel,Yeongdeungpo-gu,"45, Yeongjung-ro 10-gil, Yeongdeungpo-gu, Seoul",02-2675-5599,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5108,Windsor Motel,Seongdong-gu,"10, Wangsimni-ro 20-gil, Seongdong-gu, Seoul",02-2299-2668,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
5117,Ritz Hotel,Nowon-gu,"20-7, Nohae-ro 75-gil, Nowon-gu, Seoul",02-2091-0016,,0,N,Y,Y,N,N,N,N,N,N,N,N,N
5132,Palace Park,Geumcheon-gu,"208-8 Digital-ro, Geumcheon-gu, Seoul",02-856-7197,,0,Y,N,N,N,N,N,N,N,N,N,N,N
5140,M Motel,Gwanak-gu,"208-27, Nambusunhwan-ro, Gwanak-gu, Seoul",,,0,N,N,Y,N,N,N,N,N,N,N,N,N
5049,Shel Motel,Gangdong-gu,"56-5, Olympic-ro 70-gil, Gangdong-gu, Seoul",02-478-5522,,0,Y,N,N,N,N,N,N,N,N,N,N,N
5050,August Motel,Gangdong-gu,"13, Gucheonmyeon-ro 24-gil, Gangdong-gu, Seoul",,,0,N,N,N,N,N,N,N,N,N,N,N,N
5014,Art Hotel,Seocho-gu,"53 Hyoryeong-ro 53-gil, Seocho-gu, Seoul",02-584-6701,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5015,Hotel Vivaldi,Seocho-gu,"28 Hyoryeong-ro 79-gil, Seocho-gu, Seoul",,,0,Y,N,N,N,N,N,N,N,N,N,N,N
5023,Sun Hotel,Gangnam-gu,"6, Eonju-ro 87-gil, Gangnam-gu, Seoul",,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5032,Shangri-La Motel,Gangnam-gu,"46, Seolleung-ro 90-gil, Gangnam-gu, Seoul",02-539-8151,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5119,Sinchon Motel (D Motel),Seodaemun-gu,"13, Yeonsero 2-gil, Seodaemun-gu, Seoul",02-313-6872,,0,N,N,Y,N,N,N,N,N,N,N,N,N
5114,Hotel Lone Star,Dobong-gu,"37, Madero 11-gil, Dobong-gu, Seoul",02-992-6969,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5129,Piano Motel,Guro-gu,"17, Gyeongin-ro 22-gil, Guro-gu, Seoul",02-2685-5036,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
5215,Bellagio Tourist Hotel,Eunpyeong-gu,"205 Jinheung-ro, Eunpyeong-gu, Seoul",02-354-0990,,1,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5146,Yeongdong Tourist Hotel,Gangnam-gu,"15, Teheran-ro 2-gil, Gangnam-gu, Seoul",02-542-0112,http://www.youngdonghotel.co.kr/hotel/korean/youngdong/main.htm,0,Y,N,N,N,N,N,N,N,N,N,N,N
5150,Hotel Bali,Gangnam-gu,"7, Teheran-ro 38-gil, Gangnam-gu, Seoul",02-508-5059,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5251,Fraser Place Central Seoul,Jung-gu,"78, Tongil-ro, Jung-gu, Seoul",02-2220-8000,http://www.fpcs.co.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5265,Walkerhill Hotel Arcadia,Gwangjin-gu,"177 Walkerhill-ro, Gwangjin-gu, Seoul",02-455-5000,http://www.sheratonwalkerhill.co.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5024,M Hotel,Gangnam-gu,"37-5, Seolleung-ro 92-gil, Gangnam-gu, Seoul",02-564-3220,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5031,Chocolate Hotel (formerly Versailles Motel),Gangnam-gu,"52, Seolleung-ro 100-gil, Gangnam-gu, Seoul",02-561-2627,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5034,Hinos Motel,Songpa-gu,"21-7, Ogeum-ro 11-gil, Songpa-gu, Seoul",02-413-6160,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5044,Prima Hotel (Rich Hotel),Gangdong-gu,"78, Cheonjung-ro 42-gil, Gangdong-gu, Seoul",02-489-4682,http://datejungbo.blog.me/159817743?Redirect=Log&from=postView,0,N,N,Y,N,N,N,N,N,N,N,N,N
5147,Couti Hotel,Gangnam-gu,"6-13 Teheran-ro 25-gil, Gangnam-gu, Seoul",02-567-5515,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5157,Hotel BNN,Gangnam-gu,"6-11 Teheran-ro 33-gil, Gangnam-gu, Seoul",02-555-7072,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5173,Robograd Motel,Songpa-gu,"15-10 Baekjegobun-ro 7-gil, Songpa-gu, Seoul",02-416-2316,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5021,SM Hotel,Gangnam-gu,"48, Seolleung-ro 90-gil, Gangnam-gu, Seoul",02-562-3362,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5035,Santa Fe Hotel,Songpa-gu,"23-18 Ogeum-ro 11-gil, Songpa-gu, Seoul",02-425-7199,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5241,Gyeongnam Tourist Hotel,Dongdaemun-gu,"110 Janghan-ro, Dongdaemun-gu, Seoul",02-2247-2500,http://www.hotelkyungnam.co.kr/,0,N,Y,Y,N,N,N,N,N,N,N,N,N
4970,S Hotel (Gallery Motel),Mapo-gu,"128, Seogang-ro, Mapo-gu, Seoul",02-717-5003,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5218,Hotel Ellui,Gangnam-gu,"551, Dosan-daero, Gangnam-gu, Seoul",02-514-3535,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5136,Lexus Motel,Yeongdeungpo-gu,"888, Gyeongin-ro, Yeongdeungpo-gu, Seoul",,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5144,Cello Garden,Seocho-gu,"35, Hyoryeong-ro 53-gil, Seocho-gu, Seoul",,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5154,Hotel Max,Gangnam-gu,"14-16 Teheran-ro 78-gil, Gangnam-gu, Seoul",02-558-3182,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5948,Seoul Global Culture and Tourism Center,Jung-gu,"5th floor of M Plaza, 27 Myeongdong 8-gil, Jung-gu, Seoul",,,0,Y,N,Y,Y,N,N,N,N,N,N,N,N
5951,German Cultural Center,Jung-gu,"5th floor, 541 Namdaemun-ro 5-ga, Jung-gu, Seoul",,,0,N,N,N,N,N,N,N,N,N,N,N,N
5001,Carlton Motel,Yeongdeungpo-gu,"10, Yeongjung-ro 10-gil, Yeongdeungpo-gu, Seoul",02-2678-2670,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5789,Best Western Seoul Garden Hotel,Mapo-gu,"58, Mapo-daero, Mapo-gu, Seoul",,,0,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N
5252,President Hotel,Jung-gu,"16, Euljiro, Jung-gu, Seoul",02-753-3131,http://www.hotelpresident.co.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5253,Acacia Hotel,Jung-gu,"360, Dongho-ro, Jung-gu, Seoul",02-2277-4917,http://www.benikea.com/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5238,Holiday Inn Seoul Seongbuk,Seongbuk-gu,"123, Jongam-ro, Seongbuk-gu, Seoul",02-929-2000,http://www.holidayinnwedding.co.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5763,Media pole,Gangnam-gu,"101 Teheran-ro, Gangnam-gu, Seoul (Izu Tower)",,,0,N,N,N,Y,N,N,N,N,N,N,N,N
5994,Hotel Airport Gimpo,Gangseo-gu,"11-21 Gonghang-dong, Gangseo-gu, Seoul",,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
5160,Louise,Songpa-gu,"21-6 Ogeum-ro 11-gil, Songpa-gu, Seoul",02-3431-7849,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5175,Uni Motel,Gangdong-gu,"19, Gucheonmyeon-ro 24-gil, Gangdong-gu, Seoul",02-476-5575,,1,Y,N,Y,N,N,N,N,N,N,N,N,N
